year,state,district,inside_descrip,inside_code,description,cook_code,mean_rating
2020,CT,5,Currently Safe Democrat,4,Solid D,4,4
2020,DE,0,Currently Safe Democrat,4,Solid D,4,4
2020,FL,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,FL,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,FL,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,FL,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,FL,5,Currently Safe Democrat,4,Solid D,4,4
2020,FL,6,Currently Safe Republican,-4,Solid R,-4,-4
2020,FL,7,Currently Safe Democrat,4,Solid D,4,4
2020,FL,8,Currently Safe Republican,-4,Solid R,-4,-4
2020,FL,9,Currently Safe Democrat,4,Solid D,4,4
2020,FL,10,Currently Safe Democrat,4,Solid D,4,4
2020,FL,11,Currently Safe Republican,-4,Solid R,-4,-4
2020,FL,12,Currently Safe Republican,-4,Solid R,-4,-4
2020,FL,13,Currently Safe Democrat,4,Solid D,4,4
2020,FL,14,Currently Safe Democrat,4,Solid D,4,4
2020,FL,15,Lean Republican,-2,Lean R,-2,-2
2020,FL,16,Republican Favored,-3,Likely R,-3,-3
2020,FL,17,Currently Safe Republican,-4,Solid R,-4,-4
2020,FL,18,Republican Favored,-3,Likely R,-3,-3
2020,FL,19,Currently Safe Republican,-4,Solid R,-4,-4
2020,FL,20,Currently Safe Democrat,4,Solid D,4,4
2020,FL,21,Currently Safe Democrat,4,Solid D,4,4
2020,FL,22,Currently Safe Democrat,4,Solid D,4,4
2020,FL,23,Currently Safe Democrat,4,Solid D,4,4
2020,FL,24,Currently Safe Democrat,4,Solid D,4,4
2020,FL,25,Currently Safe Republican,-4,Solid R,-4,-4
2020,FL,26,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2020,FL,27,Currently Safe Democrat,4,Likely D,3,3.5
2020,GA,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,GA,2,Currently Safe Democrat,4,Solid D,4,4
2020,GA,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,GA,4,Currently Safe Democrat,4,Solid D,4,4
2020,GA,5,Currently Safe Democrat,4,Solid D,4,4
2020,GA,6,Democrat Favored,3,Likely D,3,3
2020,GA,7,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2020,GA,8,Currently Safe Republican,-4,Solid R,-4,-4
2020,GA,9,Currently Safe Republican,-4,Solid R,-4,-4
2020,GA,10,Currently Safe Republican,-4,Solid R,-4,-4
2020,GA,11,Currently Safe Republican,-4,Solid R,-4,-4
2020,GA,12,Currently Safe Republican,-4,Solid R,-4,-4
2020,GA,13,Currently Safe Democrat,4,Solid D,4,4
2020,GA,14,Currently Safe Republican,-4,Solid R,-4,-4
2020,HI,1,Currently Safe Democrat,4,Solid D,4,4
2020,HI,2,Currently Safe Democrat,4,Solid D,4,4
2020,ID,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,ID,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,IL,1,Currently Safe Democrat,4,Solid D,4,4
2020,IL,2,Currently Safe Democrat,4,Solid D,4,4
2020,IL,3,Currently Safe Democrat,4,Solid D,4,4
2020,IL,4,Currently Safe Democrat,4,Solid D,4,4
2020,IL,5,Currently Safe Democrat,4,Solid D,4,4
2020,IL,6,Currently Safe Democrat,4,Solid D,4,4
2020,IL,7,Currently Safe Democrat,4,Solid D,4,4
2020,IL,8,Currently Safe Democrat,4,Solid D,4,4
2020,IL,9,Currently Safe Democrat,4,Solid D,4,4
2020,IL,10,Currently Safe Democrat,4,Solid D,4,4
2020,IL,11,Currently Safe Democrat,4,Solid D,4,4
2020,IL,12,Currently Safe Republican,-4,Solid R,-4,-4
2020,IL,13,Pure Toss-up,0,Tossup R,-1,-0.5
2020,IL,14,Currently Safe Democrat,4,Likely D,3,3.5
2020,IL,15,Currently Safe Republican,-4,Solid R,-4,-4
2020,IL,16,Currently Safe Republican,-4,Solid R,-4,-4
2020,IL,17,Currently Safe Democrat,4,Lean D,2,3
2020,IL,18,Currently Safe Republican,-4,Solid R,-4,-4
2020,IN,1,Currently Safe Democrat,4,Solid D,4,4
2020,IN,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,IN,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,IN,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,IN,5,Toss-up/Tilt Democrat,1,Tossup R,-1,0
2020,IN,6,Currently Safe Republican,-4,Solid R,-4,-4
2020,IN,7,Currently Safe Democrat,4,Solid D,4,4
2020,IN,8,Currently Safe Republican,-4,Solid R,-4,-4
2020,IN,9,Currently Safe Republican,-4,Solid R,-4,-4
2020,IA,1,Lean Democrat,2,Tossup D,1,1.5
2020,IA,2,Lean Democrat,2,Tossup D,1,1.5
2020,IA,3,Lean Democrat,2,Lean D,2,2
2020,IA,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,KS,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,KS,2,Currently Safe Republican,-4,Likely R,-3,-3.5
2020,KS,3,Currently Safe Democrat,4,Solid D,4,4
2020,KS,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,KY,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,KY,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,KY,3,Currently Safe Democrat,4,Solid D,4,4
2020,KY,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,KY,5,Currently Safe Republican,-4,Solid R,-4,-4
2020,KY,6,Currently Safe Republican,-4,Likely R,-3,-3.5
2020,LA,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,LA,2,Currently Safe Democrat,4,Solid D,4,4
2020,LA,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,LA,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,LA,5,Currently Safe Republican,-4,Solid R,-4,-4
2020,LA,6,Currently Safe Republican,-4,Solid R,-4,-4
2020,ME,1,Currently Safe Democrat,4,Solid D,4,4
2020,ME,2,Currently Safe Democrat,4,Likely D,3,3.5
2020,MD,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,MD,2,Currently Safe Democrat,4,Solid D,4,4
2020,MD,3,Currently Safe Democrat,4,Solid D,4,4
2020,MD,4,Currently Safe Democrat,4,Solid D,4,4
2020,MD,5,Currently Safe Democrat,4,Solid D,4,4
2020,MD,6,Currently Safe Democrat,4,Solid D,4,4
2020,MD,7,Currently Safe Democrat,4,Solid D,4,4
2020,MD,8,Currently Safe Democrat,4,Solid D,4,4
2020,MA,1,Currently Safe Democrat,4,Solid D,4,4
2020,MA,2,Currently Safe Democrat,4,Solid D,4,4
2020,MA,3,Currently Safe Democrat,4,Solid D,4,4
2020,MA,4,Currently Safe Democrat,4,Solid D,4,4
2020,MA,5,Currently Safe Democrat,4,Solid D,4,4
2020,MA,6,Currently Safe Democrat,4,Solid D,4,4
2020,MA,7,Currently Safe Democrat,4,Solid D,4,4
2020,MA,8,Currently Safe Democrat,4,Solid D,4,4
2020,MA,9,Currently Safe Democrat,4,Solid D,4,4
2020,MI,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,MI,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,MI,3,Pure Toss-up,0,Tossup R,-1,-0.5
2020,MI,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,MI,5,Currently Safe Democrat,4,Solid D,4,4
2020,MI,6,Republican Favored,-3,Lean R,-2,-2.5
2020,MI,7,Currently Safe Republican,-4,Solid R,-4,-4
2020,MI,8,Currently Safe Democrat,4,Lean D,2,3
2020,MI,9,Currently Safe Democrat,4,Solid D,4,4
2020,MI,10,Currently Safe Republican,-4,Solid R,-4,-4
2020,MI,11,Currently Safe Democrat,4,Lean D,2,3
2020,MI,12,Currently Safe Democrat,4,Solid D,4,4
2020,MI,13,Currently Safe Democrat,4,Solid D,4,4
2020,MI,14,Currently Safe Democrat,4,Solid D,4,4
2020,MN,1,Toss-up/Tilt Democrat,1,Tossup R,-1,0
2020,MN,2,Currently Safe Democrat,4,Likely D,3,3.5
2020,MN,3,Currently Safe Democrat,4,Solid D,4,4
2020,MN,4,Currently Safe Democrat,4,Solid D,4,4
2020,MN,5,Currently Safe Democrat,4,Solid D,4,4
2020,MN,6,Currently Safe Republican,-4,Solid R,-4,-4
2020,MN,7,Pure Toss-up,0,Tossup D,1,0.5
2020,MN,8,Currently Safe Republican,-4,Solid R,-4,-4
2020,MS,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,MS,2,Currently Safe Democrat,4,Solid D,4,4
2020,MS,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,MS,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,MO,1,Currently Safe Democrat,4,Solid D,4,4
2020,MO,2,Toss-up/Tilt Democrat,1,Tossup R,-1,0
2020,MO,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,MO,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,MO,5,Currently Safe Democrat,4,Solid D,4,4
2020,MO,6,Currently Safe Republican,-4,Solid R,-4,-4
2020,MO,7,Currently Safe Republican,-4,Solid R,-4,-4
2020,MO,8,Currently Safe Republican,-4,Solid R,-4,-4
2020,MT,0,Lean Republican,-2,Lean R,-2,-2
2020,NE,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,NE,2,Toss-up/Tilt Democrat,1,Tossup R,-1,0
2020,NE,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,NV,1,Currently Safe Democrat,4,Solid D,4,4
2020,NV,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,NV,3,Democrat Favored,3,Lean D,2,2.5
2020,NV,4,Currently Safe Democrat,4,Likely D,3,3.5
2020,NH,1,Democrat Favored,3,Likely D,3,3
2020,NH,2,Currently Safe Democrat,4,Solid D,4,4
2020,NJ,1,Currently Safe Democrat,4,Solid D,4,4
2020,NJ,2,Toss-up/Tilt Democrat,1,Tossup R,-1,0
2020,NJ,3,Currently Safe Democrat,4,Likely D,3,3.5
2020,NJ,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,NJ,5,Currently Safe Democrat,4,Solid D,4,4
2020,NJ,6,Currently Safe Democrat,4,Solid D,4,4
2020,NJ,7,Democrat Favored,3,Lean D,2,2.5
2020,NJ,8,Currently Safe Democrat,4,Solid D,4,4
2020,NJ,9,Currently Safe Democrat,4,Solid D,4,4
2020,NJ,10,Currently Safe Democrat,4,Solid D,4,4
2020,NJ,11,Currently Safe Democrat,4,Solid D,4,4
2020,NJ,12,Currently Safe Democrat,4,Solid D,4,4
2020,NM,1,Currently Safe Democrat,4,Solid D,4,4
2020,NM,2,Pure Toss-up,0,Tossup D,1,0.5
2020,NM,3,Currently Safe Democrat,4,Solid D,4,4
2020,NY,1,Lean Republican,-2,Lean R,-2,-2
2020,NY,2,Pure Toss-up,0,Tossup R,-1,-0.5
2020,NY,3,Currently Safe Democrat,4,Solid D,4,4
2020,NY,4,Currently Safe Democrat,4,Solid D,4,4
2020,NY,5,Currently Safe Democrat,4,Solid D,4,4
2020,NY,6,Currently Safe Democrat,4,Solid D,4,4
2020,NY,7,Currently Safe Democrat,4,Solid D,4,4
2020,NY,8,Currently Safe Democrat,4,Solid D,4,4
2020,NY,9,Currently Safe Democrat,4,Solid D,4,4
2020,NY,10,Currently Safe Democrat,4,Solid D,4,4
2020,NY,11,Pure Toss-up,0,Tossup D,1,0.5
2020,NY,12,Currently Safe Democrat,4,Solid D,4,4
2020,NY,13,Currently Safe Democrat,4,Solid D,4,4
2020,NY,14,Currently Safe Democrat,4,Solid D,4,4
2020,NY,15,Currently Safe Democrat,4,Solid D,4,4
2020,NY,16,Currently Safe Democrat,4,Solid D,4,4
2020,NY,17,Currently Safe Democrat,4,Solid D,4,4
2020,NY,18,Currently Safe Democrat,4,Solid D,4,4
2020,NY,19,Currently Safe Democrat,4,Likely D,3,3.5
2020,NY,20,Currently Safe Democrat,4,Solid D,4,4
2020,NY,21,Currently Safe Republican,-4,Solid R,-4,-4
2020,NY,22,Toss-up/Tilt Democrat,1,Tossup D,1,1
2020,NY,23,Currently Safe Republican,-4,Solid R,-4,-4
2020,NY,24,Toss-up/Tilt Republican,-1,Tossup R,-1,-1
2020,NY,25,Currently Safe Democrat,4,Solid D,4,4
2020,NY,26,Currently Safe Democrat,4,Solid D,4,4
2020,NY,27,Currently Safe Republican,-4,Solid R,-4,-4
2020,NC,1,Currently Safe Democrat,4,Solid D,4,4
2020,NC,2,Democrat Favored,3,Likely D,3,3
2020,NC,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,NC,4,Currently Safe Democrat,4,Solid D,4,4
2020,NC,5,Currently Safe Republican,-4,Solid R,-4,-4
2020,NC,6,Democrat Favored,3,Likely D,3,3
2020,NC,7,Currently Safe Republican,-4,Solid R,-4,-4
2020,NC,8,Toss-up/Tilt Republican,-1,Lean R,-2,-1.5
2020,NC,9,Currently Safe Republican,-4,Lean R,-2,-3
2020,NC,10,Currently Safe Republican,-4,Solid R,-4,-4
2020,NC,11,Lean Republican,-2,Lean R,-2,-2
2020,NC,12,Currently Safe Democrat,4,Solid D,4,4
2020,NC,13,Currently Safe Republican,-4,Solid R,-4,-4
2020,ND,0,Currently Safe Republican,-4,Solid R,-4,-4
2020,OH,1,Toss-up/Tilt Democrat,1,Tossup R,-1,0
2020,OH,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,OH,3,Currently Safe Democrat,4,Solid D,4,4
2020,OH,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,OH,5,Currently Safe Republican,-4,Solid R,-4,-4
2020,OH,6,Currently Safe Republican,-4,Solid R,-4,-4
2020,OH,7,Currently Safe Republican,-4,Solid R,-4,-4
2020,OH,8,Currently Safe Republican,-4,Solid R,-4,-4
2020,OH,9,Currently Safe Democrat,4,Solid D,4,4
2020,OH,10,Republican Favored,-3,Likely R,-3,-3
2020,OH,11,Currently Safe Democrat,4,Solid D,4,4
2020,OH,12,Currently Safe Republican,-4,Likely R,-3,-3.5
2020,OH,13,Currently Safe Democrat,4,Solid D,4,4
2020,OH,14,Currently Safe Republican,-4,Solid R,-4,-4
2020,OH,15,Currently Safe Republican,-4,Solid R,-4,-4
2020,OH,16,Currently Safe Republican,-4,Solid R,-4,-4
2020,OK,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,OK,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,OK,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,OK,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,OK,5,Pure Toss-up,0,Tossup D,1,0.5
2020,OR,1,Currently Safe Democrat,4,Solid D,4,4
2020,OR,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,OR,3,Currently Safe Democrat,4,Solid D,4,4
2020,OR,4,Democrat Favored,3,Lean D,2,2.5
2020,OR,5,Currently Safe Democrat,4,Solid D,4,4
2020,PA,1,Lean Republican,-2,Lean R,-2,-2
2020,PA,2,Currently Safe Democrat,4,Solid D,4,4
2020,PA,3,Currently Safe Democrat,4,Solid D,4,4
2020,PA,4,Currently Safe Democrat,4,Solid D,4,4
2020,PA,5,Currently Safe Democrat,4,Solid D,4,4
2020,PA,6,Currently Safe Democrat,4,Solid D,4,4
2020,PA,7,Currently Safe Democrat,4,Likely D,3,3.5
2020,PA,8,Currently Safe Democrat,4,Lean D,2,3
2020,PA,9,Currently Safe Republican,-4,Solid R,-4,-4
2020,PA,10,Pure Toss-up,0,Tossup R,-1,-0.5
2020,PA,11,Currently Safe Republican,-4,Solid R,-4,-4
2020,PA,12,Currently Safe Republican,-4,Solid R,-4,-4
2020,PA,13,Currently Safe Republican,-4,Solid R,-4,-4
2020,PA,14,Currently Safe Republican,-4,Solid R,-4,-4
2020,PA,15,Currently Safe Republican,-4,Solid R,-4,-4
2020,PA,16,Currently Safe Republican,-4,Likely R,-3,-3.5
2020,PA,17,Currently Safe Democrat,4,Likely D,3,3.5
2020,PA,18,Currently Safe Democrat,4,Solid D,4,4
2020,RI,1,Currently Safe Democrat,4,Solid D,4,4
2020,RI,2,Currently Safe Democrat,4,Solid D,4,4
2020,SC,1,Lean Democrat,2,Lean D,2,2
2020,SC,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,SC,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,SC,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,SC,5,Currently Safe Republican,-4,Solid R,-4,-4
2020,SC,6,Currently Safe Democrat,4,Solid D,4,4
2020,SC,7,Currently Safe Republican,-4,Solid R,-4,-4
2020,SD,0,Currently Safe Republican,-4,Solid R,-4,-4
2020,TN,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,TN,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,TN,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,TN,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,TN,5,Currently Safe Democrat,4,Solid D,4,4
2020,TN,6,Currently Safe Republican,-4,Solid R,-4,-4
2020,TN,7,Currently Safe Republican,-4,Solid R,-4,-4
2020,TN,8,Currently Safe Republican,-4,Solid R,-4,-4
2020,TN,9,Currently Safe Democrat,4,Solid D,4,4
2020,TX,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,TX,2,Currently Safe Republican,-4,Likely R,-3,-3.5
2020,TX,3,Lean Republican,-2,Lean R,-2,-2
2020,TX,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,TX,5,Currently Safe Republican,-4,Solid R,-4,-4
2020,TX,6,Republican Favored,-3,Likely R,-3,-3
2020,TX,7,Democrat Favored,3,Likely D,3,3
2020,TX,8,Currently Safe Republican,-4,Solid R,-4,-4
2020,TX,9,Currently Safe Democrat,4,Solid D,4,4
2020,TX,10,Lean Republican,-2,Tossup R,-1,-1.5
2020,TX,11,Currently Safe Republican,-4,Solid R,-4,-4
2020,TX,12,Currently Safe Republican,-4,Solid R,-4,-4
2020,TX,13,Currently Safe Republican,-4,Solid R,-4,-4
2020,TX,14,Currently Safe Republican,-4,Solid R,-4,-4
2020,TX,15,Currently Safe Democrat,4,Solid D,4,4
2020,TX,16,Currently Safe Democrat,4,Solid D,4,4
2020,TX,17,Currently Safe Republican,-4,Solid R,-4,-4
2020,TX,18,Currently Safe Democrat,4,Solid D,4,4
2020,TX,19,Currently Safe Republican,-4,Solid R,-4,-4
2020,TX,20,Currently Safe Democrat,4,Solid D,4,4
2020,TX,21,Pure Toss-up,0,Tossup R,-1,-0.5
2020,TX,22,Pure Toss-up,0,Tossup R,-1,-0.5
2020,TX,23,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2020,TX,24,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2020,TX,25,Republican Favored,-3,Likely R,-3,-3
2020,TX,26,Currently Safe Republican,-4,Solid R,-4,-4
2020,TX,27,Currently Safe Republican,-4,Solid R,-4,-4
2020,TX,28,Currently Safe Democrat,4,Solid D,4,4
2020,TX,29,Currently Safe Democrat,4,Solid D,4,4
2020,TX,30,Currently Safe Democrat,4,Solid D,4,4
2020,TX,31,Currently Safe Republican,-4,Lean R,-2,-3
2020,TX,32,Currently Safe Democrat,4,Likely D,3,3.5
2020,TX,33,Currently Safe Democrat,4,Solid D,4,4
2020,TX,34,Currently Safe Democrat,4,Solid D,4,4
2020,TX,35,Currently Safe Democrat,4,Solid D,4,4
2020,TX,36,Currently Safe Republican,-4,Solid R,-4,-4
2020,UT,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,UT,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,UT,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,UT,4,Toss-up/Tilt Democrat,1,Tossup D,1,1
2020,VT,0,Currently Safe Democrat,4,Solid D,4,4
2020,VA,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,VA,2,Democrat Favored,3,Lean D,2,2.5
2020,VA,3,Currently Safe Democrat,4,Solid D,4,4
2020,VA,4,Currently Safe Democrat,4,Solid D,4,4
2020,VA,5,Pure Toss-up,0,Tossup R,-1,-0.5
2020,VA,6,Currently Safe Republican,-4,Solid R,-4,-4
2020,VA,7,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2020,VA,8,Currently Safe Democrat,4,Solid D,4,4
2020,VA,9,Currently Safe Republican,-4,Solid R,-4,-4
2020,VA,10,Currently Safe Democrat,4,Solid D,4,4
2020,VA,11,Currently Safe Democrat,4,Solid D,4,4
2020,WA,1,Currently Safe Democrat,4,Solid D,4,4
2020,WA,2,Currently Safe Democrat,4,Solid D,4,4
2020,WA,3,Lean Republican,-2,Lean R,-2,-2
2020,WA,4,Currently Safe Republican,-4,Solid R,-4,-4
2020,WA,5,Currently Safe Republican,-4,Solid R,-4,-4
2020,WA,6,Currently Safe Democrat,4,Solid D,4,4
2020,WA,7,Currently Safe Democrat,4,Solid D,4,4
2020,WA,8,Currently Safe Democrat,4,Likely D,3,3.5
2020,WA,9,Currently Safe Democrat,4,Solid D,4,4
2020,WA,10,Currently Safe Democrat,4,Solid D,4,4
2020,WV,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,WV,2,Currently Safe Republican,-4,Solid R,-4,-4
2020,WV,3,Currently Safe Republican,-4,Solid R,-4,-4
2020,WI,1,Currently Safe Republican,-4,Solid R,-4,-4
2020,WI,2,Currently Safe Democrat,4,Solid D,4,4
2020,WI,3,Currently Safe Democrat,4,Lean D,2,3
2020,WI,4,Currently Safe Democrat,4,Solid D,4,4
2020,WI,5,Currently Safe Republican,-4,Solid R,-4,-4
2020,WI,6,Currently Safe Republican,-4,Solid R,-4,-4
2020,WI,7,Currently Safe Republican,-4,Solid R,-4,-4
2020,WI,8,Currently Safe Republican,-4,Solid R,-4,-4
2020,WY,0,Currently Safe Republican,-4,Solid R,-4,-4
2022,AL,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,AL,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,AL,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,AL,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,AL,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,AL,6,Currently Safe Republican,-4,Solid R,-4,-4
2022,AL,7,Currently Safe Democrat,4,Solid D,4,4
2022,AK,0,Lean Democrat,2,Lean D,2,2
2022,AZ,1,Lean Republican,-2,Tossup R,-1,-1.5
2022,AZ,2,Lean Republican,-2,Lean R,-2,-2
2022,AZ,3,Currently Safe Democrat,4,Solid D,4,4
2022,AZ,4,Democrat Favored,3,Likely D,3,3
2022,AZ,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,AZ,6,Toss-up/Tilt Republican,-1,Lean R,-2,-1.5
2022,AZ,7,Currently Safe Democrat,4,Solid D,4,4
2022,AZ,8,Currently Safe Republican,-4,Solid R,-4,-4
2022,AZ,9,Currently Safe Republican,-4,Solid R,-4,-4
2022,AR,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,AR,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,AR,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,AR,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,CA,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,CA,2,Currently Safe Democrat,4,Solid D,4,4
2022,CA,3,Republican Favored,-3,Likely R,-3,-3
2022,CA,4,Currently Safe Democrat,4,Solid D,4,4
2022,CA,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,CA,6,Currently Safe Democrat,4,Solid D,4,4
2022,CA,7,Currently Safe Democrat,4,Solid D,4,4
2022,CA,8,Currently Safe Democrat,4,Solid D,4,4
2022,CA,9,Democrat Favored,3,Lean D,2,2.5
2022,CA,10,Currently Safe Democrat,4,Solid D,4,4
2022,CA,11,Currently Safe Democrat,4,Solid D,4,4
2022,CA,12,Currently Safe Democrat,4,Solid D,4,4
2022,CA,13,Pure Toss-up,0,Tossup D,1,0.5
2022,CA,14,Currently Safe Democrat,4,Solid D,4,4
2022,CA,15,Currently Safe Democrat,4,Solid D,4,4
2022,CA,16,Currently Safe Democrat,4,Solid D,4,4
2022,CA,17,Currently Safe Democrat,4,Solid D,4,4
2022,CA,18,Currently Safe Democrat,4,Solid D,4,4
2022,CA,19,Currently Safe Democrat,4,Solid D,4,4
2022,CA,20,Currently Safe Republican,-4,Solid R,-4,-4
2022,CA,21,Currently Safe Democrat,4,Solid D,4,4
2022,CA,22,Pure Toss-up,0,Tossup R,-1,-0.5
2022,CA,23,Currently Safe Republican,-4,Solid R,-4,-4
2022,CA,24,Currently Safe Democrat,4,Solid D,4,4
2022,CA,25,Currently Safe Democrat,4,Solid D,4,4
2022,CA,26,Democrat Favored,3,Lean D,2,2.5
2022,CA,27,Toss-up/Tilt Republican,-1,Tossup R,-1,-1
2022,CA,28,Currently Safe Democrat,4,Solid D,4,4
2022,CA,29,Currently Safe Democrat,4,Solid D,4,4
2022,CA,30,Currently Safe Democrat,4,Solid D,4,4
2022,CA,31,Currently Safe Democrat,4,Solid D,4,4
2022,CA,32,Currently Safe Democrat,4,Solid D,4,4
2022,CA,33,Currently Safe Democrat,4,Solid D,4,4
2022,CA,34,Currently Safe Democrat,4,Solid D,4,4
2022,CA,35,Currently Safe Democrat,4,Solid D,4,4
2022,CA,36,Currently Safe Democrat,4,Solid D,4,4
2022,CA,37,Currently Safe Democrat,4,Solid D,4,4
2022,CA,38,Currently Safe Democrat,4,Solid D,4,4
2022,CA,39,Currently Safe Democrat,4,Solid D,4,4
2022,CA,40,Republican Favored,-3,Likely R,-3,-3
2022,CA,41,Currently Safe Republican,-4,Lean R,-2,-3
2022,CA,42,Currently Safe Democrat,4,Solid D,4,4
2022,CA,43,Currently Safe Democrat,4,Solid D,4,4
2022,CA,44,Currently Safe Democrat,4,Solid D,4,4
2022,CA,45,Lean Republican,-2,Lean R,-2,-2
2022,CA,46,Currently Safe Democrat,4,Solid D,4,4
2022,CA,47,Toss-up/Tilt Democrat,1,Tossup D,1,1
2022,CA,48,Currently Safe Republican,-4,Solid R,-4,-4
2022,CA,49,Toss-up/Tilt Democrat,1,Tossup D,1,1
2022,CA,50,Currently Safe Democrat,4,Solid D,4,4
2022,CA,51,Currently Safe Democrat,4,Solid D,4,4
2022,CA,52,Currently Safe Democrat,4,Solid D,4,4
2022,CO,1,Currently Safe Democrat,4,Solid D,4,4
2022,CO,2,Currently Safe Democrat,4,Solid D,4,4
2022,CO,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,CO,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,CO,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,CO,6,Currently Safe Democrat,4,Solid D,4,4
2022,CO,7,Democrat Favored,3,Likely D,3,3
2022,CO,8,Toss-up/Tilt Republican,-1,Tossup R,-1,-1
2022,CT,1,Currently Safe Democrat,4,Solid D,4,4
2022,CT,2,Currently Safe Democrat,4,Likely D,3,3.5
2022,CT,3,Currently Safe Democrat,4,Solid D,4,4
2022,CT,4,Currently Safe Democrat,4,Solid D,4,4
2022,CT,5,Pure Toss-up,0,Tossup D,1,0.5
2022,DE,0,Currently Safe Democrat,4,Solid D,4,4
2022,FL,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,FL,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,FL,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,FL,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,FL,5,Republican Favored,-3,Solid R,-4,-3.5
2022,FL,6,Currently Safe Republican,-4,Solid R,-4,-4
2022,FL,7,Republican Favored,-3,Solid R,-4,-3.5
2022,FL,8,Currently Safe Republican,-4,Solid R,-4,-4
2022,FL,9,Currently Safe Democrat,4,Solid D,4,4
2022,FL,10,Currently Safe Democrat,4,Solid D,4,4
2022,FL,11,Currently Safe Republican,-4,Solid R,-4,-4
